departamento,provincia,ano,SIN_SEÑALES,ALARMA,GRAVE
HUANUCO,SUCRE,2018,0,0,0
HUANUCO,SUCRE,2019,0,0,0
HUANUCO,SUCRE,2020,0,0,0
HUANUCO,SUCRE,2021,0,0,0
HUANUCO,SUCRE,2022,0,0,0
HUANUCO,SULLANA,2000,0,0,0
HUANUCO,SULLANA,2001,0,0,0
HUANUCO,SULLANA,2002,0,0,0
HUANUCO,SULLANA,2003,0,0,0
HUANUCO,SULLANA,2004,0,0,0
HUANUCO,SULLANA,2005,0,0,0
HUANUCO,SULLANA,2006,0,0,0
HUANUCO,SULLANA,2007,0,0,0
HUANUCO,SULLANA,2008,0,0,0
HUANUCO,SULLANA,2009,0,0,0
HUANUCO,SULLANA,2010,0,0,0
HUANUCO,SULLANA,2011,0,0,0
HUANUCO,SULLANA,2012,0,0,0
HUANUCO,SULLANA,2013,0,0,0
HUANUCO,SULLANA,2014,0,0,0
HUANUCO,SULLANA,2015,0,0,0
HUANUCO,SULLANA,2016,0,0,0
HUANUCO,SULLANA,2017,0,0,0
HUANUCO,SULLANA,2018,0,0,0
HUANUCO,SULLANA,2019,0,0,0
HUANUCO,SULLANA,2020,0,0,0
HUANUCO,SULLANA,2021,0,0,0
HUANUCO,SULLANA,2022,0,0,0
HUANUCO,TAHUAMANU,2000,0,0,0
HUANUCO,TAHUAMANU,2001,0,0,0
HUANUCO,TAHUAMANU,2002,0,0,0
HUANUCO,TAHUAMANU,2003,0,0,0
HUANUCO,TAHUAMANU,2004,0,0,0
HUANUCO,TAHUAMANU,2005,0,0,0
HUANUCO,TAHUAMANU,2006,0,0,0
HUANUCO,TAHUAMANU,2007,0,0,0
HUANUCO,TAHUAMANU,2008,0,0,0
HUANUCO,TAHUAMANU,2009,0,0,0
HUANUCO,TAHUAMANU,2010,0,0,0
HUANUCO,TAHUAMANU,2011,0,0,0
HUANUCO,TAHUAMANU,2012,0,0,0
HUANUCO,TAHUAMANU,2013,0,0,0
HUANUCO,TAHUAMANU,2014,0,0,0
HUANUCO,TAHUAMANU,2015,0,0,0
HUANUCO,TAHUAMANU,2016,0,0,0
HUANUCO,TAHUAMANU,2017,0,0,0
HUANUCO,TAHUAMANU,2018,0,0,0
HUANUCO,TAHUAMANU,2019,0,0,0
HUANUCO,TAHUAMANU,2020,0,0,0
HUANUCO,TAHUAMANU,2021,0,0,0
HUANUCO,TAHUAMANU,2022,0,0,0
HUANUCO,TALARA,2000,0,0,0
HUANUCO,TALARA,2001,0,0,0
HUANUCO,TALARA,2002,0,0,0
HUANUCO,TALARA,2003,0,0,0
HUANUCO,TALARA,2004,0,0,0
HUANUCO,TALARA,2005,0,0,0
HUANUCO,TALARA,2006,0,0,0
HUANUCO,TALARA,2007,0,0,0
HUANUCO,TALARA,2008,0,0,0
HUANUCO,TALARA,2009,0,0,0
HUANUCO,TALARA,2010,0,0,0
HUANUCO,TALARA,2011,0,0,0
HUANUCO,TALARA,2012,0,0,0
HUANUCO,TALARA,2013,0,0,0
HUANUCO,TALARA,2014,0,0,0
HUANUCO,TALARA,2015,0,0,0
HUANUCO,TALARA,2016,0,0,0
HUANUCO,TALARA,2017,0,0,0
HUANUCO,TALARA,2018,0,0,0
HUANUCO,TALARA,2019,0,0,0
HUANUCO,TALARA,2020,0,0,0
HUANUCO,TALARA,2021,0,0,0
HUANUCO,TALARA,2022,0,0,0
HUANUCO,TAMBOPATA,2000,0,0,0
HUANUCO,TAMBOPATA,2001,0,0,0
HUANUCO,TAMBOPATA,2002,0,0,0
HUANUCO,TAMBOPATA,2003,0,0,0
HUANUCO,TAMBOPATA,2004,0,0,0
HUANUCO,TAMBOPATA,2005,0,0,0
HUANUCO,TAMBOPATA,2006,0,0,0
HUANUCO,TAMBOPATA,2007,0,0,0
HUANUCO,TAMBOPATA,2008,0,0,0
HUANUCO,TAMBOPATA,2009,0,0,0
HUANUCO,TAMBOPATA,2010,0,0,0
HUANUCO,TAMBOPATA,2011,0,0,0
HUANUCO,TAMBOPATA,2012,0,0,0
HUANUCO,TAMBOPATA,2013,0,0,0
HUANUCO,TAMBOPATA,2014,0,0,0
HUANUCO,TAMBOPATA,2015,0,0,0
HUANUCO,TAMBOPATA,2016,0,0,0
HUANUCO,TAMBOPATA,2017,0,0,0
HUANUCO,TAMBOPATA,2018,0,0,0
HUANUCO,TAMBOPATA,2019,0,0,0
HUANUCO,TAMBOPATA,2020,0,0,0
HUANUCO,TAMBOPATA,2021,0,0,0
HUANUCO,TAMBOPATA,2022,0,0,0
HUANUCO,TOCACHE,2000,0,0,0
HUANUCO,TOCACHE,2001,0,0,0
HUANUCO,TOCACHE,2002,0,0,0
HUANUCO,TOCACHE,2003,0,0,0
HUANUCO,TOCACHE,2004,0,0,0
HUANUCO,TOCACHE,2005,0,0,0
HUANUCO,TOCACHE,2006,0,0,0
HUANUCO,TOCACHE,2007,0,0,0
HUANUCO,TOCACHE,2008,0,0,0
HUANUCO,TOCACHE,2009,0,0,0
HUANUCO,TOCACHE,2010,0,0,0
HUANUCO,TOCACHE,2011,0,0,0
HUANUCO,TOCACHE,2012,0,0,0
HUANUCO,TOCACHE,2013,0,0,0
HUANUCO,TOCACHE,2014,0,0,0
HUANUCO,TOCACHE,2015,0,0,0
HUANUCO,TOCACHE,2016,0,0,0
HUANUCO,TOCACHE,2017,0,0,0
HUANUCO,TOCACHE,2018,0,0,0
HUANUCO,TOCACHE,2019,0,0,0
HUANUCO,TOCACHE,2020,0,0,0
HUANUCO,TOCACHE,2021,0,0,0
HUANUCO,TOCACHE,2022,0,0,0
HUANUCO,TRUJILLO,2000,0,0,0
HUANUCO,TRUJILLO,2001,0,0,0
HUANUCO,TRUJILLO,2002,0,0,0
HUANUCO,TRUJILLO,2003,0,0,0
HUANUCO,TRUJILLO,2004,0,0,0
HUANUCO,TRUJILLO,2005,0,0,0
HUANUCO,TRUJILLO,2006,0,0,0
HUANUCO,TRUJILLO,2007,0,0,0
HUANUCO,TRUJILLO,2008,0,0,0
HUANUCO,TRUJILLO,2009,0,0,0
HUANUCO,TRUJILLO,2010,0,0,0
HUANUCO,TRUJILLO,2011,0,0,0
HUANUCO,TRUJILLO,2012,0,0,0
HUANUCO,TRUJILLO,2013,0,0,0
HUANUCO,TRUJILLO,2014,0,0,0
HUANUCO,TRUJILLO,2015,0,0,0
HUANUCO,TRUJILLO,2016,0,0,0
HUANUCO,TRUJILLO,2017,0,0,0
HUANUCO,TRUJILLO,2018,0,0,0
HUANUCO,TRUJILLO,2019,0,0,0
HUANUCO,TRUJILLO,2020,0,0,0
HUANUCO,TRUJILLO,2021,0,0,0
HUANUCO,TRUJILLO,2022,0,0,0
HUANUCO,TUMBES,2000,0,0,0
HUANUCO,TUMBES,2001,0,0,0
HUANUCO,TUMBES,2002,0,0,0
HUANUCO,TUMBES,2003,0,0,0
HUANUCO,TUMBES,2004,0,0,0
HUANUCO,TUMBES,2005,0,0,0
HUANUCO,TUMBES,2006,0,0,0
HUANUCO,TUMBES,2007,0,0,0
HUANUCO,TUMBES,2008,0,0,0
HUANUCO,TUMBES,2009,0,0,0
HUANUCO,TUMBES,2010,0,0,0
HUANUCO,TUMBES,2011,0,0,0
HUANUCO,TUMBES,2012,0,0,0
HUANUCO,TUMBES,2013,0,0,0
HUANUCO,TUMBES,2014,0,0,0
HUANUCO,TUMBES,2015,0,0,0
HUANUCO,TUMBES,2016,0,0,0
HUANUCO,TUMBES,2017,0,0,0
HUANUCO,TUMBES,2018,0,0,0
HUANUCO,TUMBES,2019,0,0,0
HUANUCO,TUMBES,2020,0,0,0
HUANUCO,TUMBES,2021,0,0,0
HUANUCO,TUMBES,2022,0,0,0
HUANUCO,UCAYALI,2000,0,0,0
HUANUCO,UCAYALI,2001,0,0,0
HUANUCO,UCAYALI,2002,0,0,0
HUANUCO,UCAYALI,2003,0,0,0
HUANUCO,UCAYALI,2004,0,0,0
HUANUCO,UCAYALI,2005,0,0,0
HUANUCO,UCAYALI,2006,0,0,0
HUANUCO,UCAYALI,2007,0,0,0
HUANUCO,UCAYALI,2008,0,0,0
HUANUCO,UCAYALI,2009,0,0,0
HUANUCO,UCAYALI,2010,0,0,0
HUANUCO,UCAYALI,2011,0,0,0
HUANUCO,UCAYALI,2012,0,0,0
HUANUCO,UCAYALI,2013,0,0,0
HUANUCO,UCAYALI,2014,0,0,0
HUANUCO,UCAYALI,2015,0,0,0
HUANUCO,UCAYALI,2016,0,0,0
HUANUCO,UCAYALI,2017,0,0,0
HUANUCO,UCAYALI,2018,0,0,0
HUANUCO,UCAYALI,2019,0,0,0
HUANUCO,UCAYALI,2020,0,0,0
HUANUCO,UCAYALI,2021,0,0,0
HUANUCO,UCAYALI,2022,0,0,0
HUANUCO,UTCUBAMBA,2000,0,0,0
HUANUCO,UTCUBAMBA,2001,0,0,0
HUANUCO,UTCUBAMBA,2002,0,0,0
HUANUCO,UTCUBAMBA,2003,0,0,0
HUANUCO,UTCUBAMBA,2004,0,0,0
HUANUCO,UTCUBAMBA,2005,0,0,0
HUANUCO,UTCUBAMBA,2006,0,0,0
HUANUCO,UTCUBAMBA,2007,0,0,0
HUANUCO,UTCUBAMBA,2008,0,0,0
HUANUCO,UTCUBAMBA,2009,0,0,0
HUANUCO,UTCUBAMBA,2010,0,0,0
HUANUCO,UTCUBAMBA,2011,0,0,0
HUANUCO,UTCUBAMBA,2012,0,0,0
HUANUCO,UTCUBAMBA,2013,0,0,0
HUANUCO,UTCUBAMBA,2014,0,0,0
HUANUCO,UTCUBAMBA,2015,0,0,0
HUANUCO,UTCUBAMBA,2016,0,0,0
HUANUCO,UTCUBAMBA,2017,0,0,0
HUANUCO,UTCUBAMBA,2018,0,0,0
HUANUCO,UTCUBAMBA,2019,0,0,0
HUANUCO,UTCUBAMBA,2020,0,0,0
HUANUCO,UTCUBAMBA,2021,0,0,0
HUANUCO,UTCUBAMBA,2022,0,0,0
HUANUCO,VIRU,2000,0,0,0
HUANUCO,VIRU,2001,0,0,0
HUANUCO,VIRU,2002,0,0,0
HUANUCO,VIRU,2003,0,0,0
HUANUCO,VIRU,2004,0,0,0
HUANUCO,VIRU,2005,0,0,0
HUANUCO,VIRU,2006,0,0,0
HUANUCO,VIRU,2007,0,0,0
HUANUCO,VIRU,2008,0,0,0
HUANUCO,VIRU,2009,0,0,0
HUANUCO,VIRU,2010,0,0,0
HUANUCO,VIRU,2011,0,0,0
HUANUCO,VIRU,2012,0,0,0
HUANUCO,VIRU,2013,0,0,0
HUANUCO,VIRU,2014,0,0,0
HUANUCO,VIRU,2015,0,0,0
HUANUCO,VIRU,2016,0,0,0
HUANUCO,VIRU,2017,0,0,0
HUANUCO,VIRU,2018,0,0,0
HUANUCO,VIRU,2019,0,0,0
HUANUCO,VIRU,2020,0,0,0
HUANUCO,VIRU,2021,0,0,0
HUANUCO,VIRU,2022,0,0,0
HUANUCO,ZARUMILLA,2000,0,0,0
HUANUCO,ZARUMILLA,2001,0,0,0
HUANUCO,ZARUMILLA,2002,0,0,0
HUANUCO,ZARUMILLA,2003,0,0,0
HUANUCO,ZARUMILLA,2004,0,0,0
HUANUCO,ZARUMILLA,2005,0,0,0
HUANUCO,ZARUMILLA,2006,0,0,0
HUANUCO,ZARUMILLA,2007,0,0,0
HUANUCO,ZARUMILLA,2008,0,0,0
HUANUCO,ZARUMILLA,2009,0,0,0
HUANUCO,ZARUMILLA,2010,0,0,0
HUANUCO,ZARUMILLA,2011,0,0,0
HUANUCO,ZARUMILLA,2012,0,0,0
HUANUCO,ZARUMILLA,2013,0,0,0
HUANUCO,ZARUMILLA,2014,0,0,0
HUANUCO,ZARUMILLA,2015,0,0,0
HUANUCO,ZARUMILLA,2016,0,0,0
HUANUCO,ZARUMILLA,2017,0,0,0
HUANUCO,ZARUMILLA,2018,0,0,0
HUANUCO,ZARUMILLA,2019,0,0,0
HUANUCO,ZARUMILLA,2020,0,0,0
HUANUCO,ZARUMILLA,2021,0,0,0
HUANUCO,ZARUMILLA,2022,0,0,0
ICA,ALTO AMAZONAS,2000,0,0,0
ICA,ALTO AMAZONAS,2001,0,0,0
ICA,ALTO AMAZONAS,2002,0,0,0
ICA,ALTO AMAZONAS,2003,0,0,0
ICA,ALTO AMAZONAS,2004,0,0,0
ICA,ALTO AMAZONAS,2005,0,0,0
ICA,ALTO AMAZONAS,2006,0,0,0
ICA,ALTO AMAZONAS,2007,0,0,0
ICA,ALTO AMAZONAS,2008,0,0,0
ICA,ALTO AMAZONAS,2009,0,0,0
ICA,ALTO AMAZONAS,2010,0,0,0
ICA,ALTO AMAZONAS,2011,0,0,0
ICA,ALTO AMAZONAS,2012,0,0,0
ICA,ALTO AMAZONAS,2013,0,0,0
ICA,ALTO AMAZONAS,2014,0,0,0
ICA,ALTO AMAZONAS,2015,0,0,0
ICA,ALTO AMAZONAS,2016,0,0,0
ICA,ALTO AMAZONAS,2017,0,0,0
ICA,ALTO AMAZONAS,2018,0,0,0
ICA,ALTO AMAZONAS,2019,0,0,0
ICA,ALTO AMAZONAS,2020,0,0,0
ICA,ALTO AMAZONAS,2021,0,0,0
ICA,ALTO AMAZONAS,2022,0,0,0
ICA,AMBO,2000,0,0,0
ICA,AMBO,2001,0,0,0
ICA,AMBO,2002,0,0,0
ICA,AMBO,2003,0,0,0
ICA,AMBO,2004,0,0,0
ICA,AMBO,2005,0,0,0
ICA,AMBO,2006,0,0,0
ICA,AMBO,2007,0,0,0
ICA,AMBO,2008,0,0,0
ICA,AMBO,2009,0,0,0
ICA,AMBO,2010,0,0,0
ICA,AMBO,2011,0,0,0
ICA,AMBO,2012,0,0,0
ICA,AMBO,2013,0,0,0
ICA,AMBO,2014,0,0,0
ICA,AMBO,2015,0,0,0
ICA,AMBO,2016,0,0,0
ICA,AMBO,2017,0,0,0
ICA,AMBO,2018,0,0,0
ICA,AMBO,2019,0,0,0
ICA,AMBO,2020,0,0,0
ICA,AMBO,2021,0,0,0
ICA,AMBO,2022,0,0,0
ICA,AREQUIPA,2000,0,0,0
ICA,AREQUIPA,2001,0,0,0
ICA,AREQUIPA,2002,0,0,0
ICA,AREQUIPA,2003,0,0,0
ICA,AREQUIPA,2004,0,0,0
ICA,AREQUIPA,2005,0,0,0
ICA,AREQUIPA,2006,0,0,0
ICA,AREQUIPA,2007,0,0,0
ICA,AREQUIPA,2008,0,0,0
ICA,AREQUIPA,2009,0,0,0
ICA,AREQUIPA,2010,0,0,0
ICA,AREQUIPA,2011,0,0,0
ICA,AREQUIPA,2012,0,0,0
ICA,AREQUIPA,2013,0,0,0
ICA,AREQUIPA,2014,0,0,0
ICA,AREQUIPA,2015,0,0,0
ICA,AREQUIPA,2016,0,0,0
ICA,AREQUIPA,2017,0,0,0
ICA,AREQUIPA,2018,0,0,0
ICA,AREQUIPA,2019,0,0,0
ICA,AREQUIPA,2020,0,0,0
ICA,AREQUIPA,2021,0,0,0
ICA,AREQUIPA,2022,0,0,0
ICA,ASCOPE,2000,0,0,0
ICA,ASCOPE,2001,0,0,0
ICA,ASCOPE,2002,0,0,0
ICA,ASCOPE,2003,0,0,0
ICA,ASCOPE,2004,0,0,0
ICA,ASCOPE,2005,0,0,0
ICA,ASCOPE,2006,0,0,0
ICA,ASCOPE,2007,0,0,0
ICA,ASCOPE,2008,0,0,0
ICA,ASCOPE,2009,0,0,0
ICA,ASCOPE,2010,0,0,0
ICA,ASCOPE,2011,0,0,0
ICA,ASCOPE,2012,0,0,0
ICA,ASCOPE,2013,0,0,0
ICA,ASCOPE,2014,0,0,0
ICA,ASCOPE,2015,0,0,0
ICA,ASCOPE,2016,0,0,0
ICA,ASCOPE,2017,0,0,0
ICA,ASCOPE,2018,0,0,0
ICA,ASCOPE,2019,0,0,0
ICA,ASCOPE,2020,0,0,0
ICA,ASCOPE,2021,0,0,0
ICA,ASCOPE,2022,0,0,0
ICA,ATALAYA,2000,0,0,0
ICA,ATALAYA,2001,0,0,0
ICA,ATALAYA,2002,0,0,0
ICA,ATALAYA,2003,0,0,0
ICA,ATALAYA,2004,0,0,0
ICA,ATALAYA,2005,0,0,0
ICA,ATALAYA,2006,0,0,0
ICA,ATALAYA,2007,0,0,0
ICA,ATALAYA,2008,0,0,0
ICA,ATALAYA,2009,0,0,0
ICA,ATALAYA,2010,0,0,0
ICA,ATALAYA,2011,0,0,0
ICA,ATALAYA,2012,0,0,0
ICA,ATALAYA,2013,0,0,0
ICA,ATALAYA,2014,0,0,0
ICA,ATALAYA,2015,0,0,0
ICA,ATALAYA,2016,0,0,0
ICA,ATALAYA,2017,0,0,0
ICA,ATALAYA,2018,0,0,0
ICA,ATALAYA,2019,0,0,0
ICA,ATALAYA,2020,0,0,0
ICA,ATALAYA,2021,0,0,0
ICA,ATALAYA,2022,0,0,0
ICA,AYABACA,2000,0,0,0
ICA,AYABACA,2001,0,0,0
ICA,AYABACA,2002,0,0,0
ICA,AYABACA,2003,0,0,0
ICA,AYABACA,2004,0,0,0
ICA,AYABACA,2005,0,0,0
ICA,AYABACA,2006,0,0,0
ICA,AYABACA,2007,0,0,0
ICA,AYABACA,2008,0,0,0
ICA,AYABACA,2009,0,0,0
ICA,AYABACA,2010,0,0,0
ICA,AYABACA,2011,0,0,0
ICA,AYABACA,2012,0,0,0
ICA,AYABACA,2013,0,0,0
ICA,AYABACA,2014,0,0,0
ICA,AYABACA,2015,0,0,0
ICA,AYABACA,2016,0,0,0
ICA,AYABACA,2017,0,0,0
ICA,AYABACA,2018,0,0,0
ICA,AYABACA,2019,0,0,0
ICA,AYABACA,2020,0,0,0
ICA,AYABACA,2021,0,0,0
ICA,AYABACA,2022,0,0,0
ICA,BAGUA,2000,0,0,0
ICA,BAGUA,2001,0,0,0
ICA,BAGUA,2002,0,0,0
ICA,BAGUA,2003,0,0,0
ICA,BAGUA,2004,0,0,0
ICA,BAGUA,2005,0,0,0
ICA,BAGUA,2006,0,0,0
ICA,BAGUA,2007,0,0,0
ICA,BAGUA,2008,0,0,0
ICA,BAGUA,2009,0,0,0
ICA,BAGUA,2010,0,0,0
ICA,BAGUA,2011,0,0,0
ICA,BAGUA,2012,0,0,0
ICA,BAGUA,2013,0,0,0
ICA,BAGUA,2014,0,0,0
ICA,BAGUA,2015,0,0,0
ICA,BAGUA,2016,0,0,0
ICA,BAGUA,2017,0,0,0
ICA,BAGUA,2018,0,0,0
ICA,BAGUA,2019,0,0,0
ICA,BAGUA,2020,0,0,0
ICA,BAGUA,2021,0,0,0
ICA,BAGUA,2022,0,0,0
ICA,BELLAVISTA,2000,0,0,0
ICA,BELLAVISTA,2001,0,0,0
ICA,BELLAVISTA,2002,0,0,0
ICA,BELLAVISTA,2003,0,0,0
ICA,BELLAVISTA,2004,0,0,0
ICA,BELLAVISTA,2005,0,0,0
ICA,BELLAVISTA,2006,0,0,0
ICA,BELLAVISTA,2007,0,0,0
ICA,BELLAVISTA,2008,0,0,0
ICA,BELLAVISTA,2009,0,0,0
ICA,BELLAVISTA,2010,0,0,0
ICA,BELLAVISTA,2011,0,0,0
ICA,BELLAVISTA,2012,0,0,0
ICA,BELLAVISTA,2013,0,0,0
ICA,BELLAVISTA,2014,0,0,0
ICA,BELLAVISTA,2015,0,0,0
ICA,BELLAVISTA,2016,0,0,0
ICA,BELLAVISTA,2017,0,0,0
ICA,BELLAVISTA,2018,0,0,0
ICA,BELLAVISTA,2019,0,0,0
ICA,BELLAVISTA,2020,0,0,0
ICA,BELLAVISTA,2021,0,0,0
ICA,BELLAVISTA,2022,0,0,0
ICA,BONGARA,2000,0,0,0
ICA,BONGARA,2001,0,0,0
ICA,BONGARA,2002,0,0,0
ICA,BONGARA,2003,0,0,0
ICA,BONGARA,2004,0,0,0
ICA,BONGARA,2005,0,0,0
ICA,BONGARA,2006,0,0,0
ICA,BONGARA,2007,0,0,0
ICA,BONGARA,2008,0,0,0
ICA,BONGARA,2009,0,0,0
ICA,BONGARA,2010,0,0,0
ICA,BONGARA,2011,0,0,0
ICA,BONGARA,2012,0,0,0
ICA,BONGARA,2013,0,0,0
ICA,BONGARA,2014,0,0,0
ICA,BONGARA,2015,0,0,0
ICA,BONGARA,2016,0,0,0
ICA,BONGARA,2017,0,0,0
ICA,BONGARA,2018,0,0,0
ICA,BONGARA,2019,0,0,0
ICA,BONGARA,2020,0,0,0
ICA,BONGARA,2021,0,0,0
ICA,BONGARA,2022,0,0,0
ICA,CAJAMARCA,2000,0,0,0
ICA,CAJAMARCA,2001,0,0,0
ICA,CAJAMARCA,2002,0,0,0
ICA,CAJAMARCA,2003,0,0,0
ICA,CAJAMARCA,2004,0,0,0
ICA,CAJAMARCA,2005,0,0,0
ICA,CAJAMARCA,2006,0,0,0
ICA,CAJAMARCA,2007,0,0,0
ICA,CAJAMARCA,2008,0,0,0
ICA,CAJAMARCA,2009,0,0,0
ICA,CAJAMARCA,2010,0,0,0
ICA,CAJAMARCA,2011,0,0,0
ICA,CAJAMARCA,2012,0,0,0
ICA,CAJAMARCA,2013,0,0,0
ICA,CAJAMARCA,2014,0,0,0
ICA,CAJAMARCA,2015,0,0,0
ICA,CAJAMARCA,2016,0,0,0
ICA,CAJAMARCA,2017,0,0,0
ICA,CAJAMARCA,2018,0,0,0
ICA,CAJAMARCA,2019,0,0,0
ICA,CAJAMARCA,2020,0,0,0
ICA,CAJAMARCA,2021,0,0,0
ICA,CAJAMARCA,2022,0,0,0
ICA,CALCA,2000,0,0,0
ICA,CALCA,2001,0,0,0
ICA,CALCA,2002,0,0,0
ICA,CALCA,2003,0,0,0
ICA,CALCA,2004,0,0,0
ICA,CALCA,2005,0,0,0
ICA,CALCA,2006,0,0,0
ICA,CALCA,2007,0,0,0
ICA,CALCA,2008,0,0,0
ICA,CALCA,2009,0,0,0
ICA,CALCA,2010,0,0,0
ICA,CALCA,2011,0,0,0
ICA,CALCA,2012,0,0,0
ICA,CALCA,2013,0,0,0
ICA,CALCA,2014,0,0,0
ICA,CALCA,2015,0,0,0
ICA,CALCA,2016,0,0,0
ICA,CALCA,2017,0,0,0
ICA,CALCA,2018,0,0,0
ICA,CALCA,2019,0,0,0
ICA,CALCA,2020,0,0,0
ICA,CALCA,2021,0,0,0
ICA,CALCA,2022,0,0,0
ICA,CALLAO,2000,0,0,0
ICA,CALLAO,2001,0,0,0
ICA,CALLAO,2002,0,0,0
ICA,CALLAO,2003,0,0,0
ICA,CALLAO,2004,0,0,0
ICA,CALLAO,2005,0,0,0
ICA,CALLAO,2006,0,0,0
ICA,CALLAO,2007,0,0,0
ICA,CALLAO,2008,0,0,0
ICA,CALLAO,2009,0,0,0
ICA,CALLAO,2010,0,0,0
ICA,CALLAO,2011,0,0,0
ICA,CALLAO,2012,0,0,0
ICA,CALLAO,2013,0,0,0
ICA,CALLAO,2014,0,0,0
ICA,CALLAO,2015,0,0,0
ICA,CALLAO,2016,0,0,0
ICA,CALLAO,2017,0,0,0
ICA,CALLAO,2018,0,0,0
ICA,CALLAO,2019,0,0,0
ICA,CALLAO,2020,0,0,0
ICA,CALLAO,2021,0,0,0
ICA,CALLAO,2022,0,0,0
ICA,CANGALLO,2000,0,0,0
ICA,CANGALLO,2001,0,0,0
ICA,CANGALLO,2002,0,0,0
ICA,CANGALLO,2003,0,0,0
ICA,CANGALLO,2004,0,0,0
ICA,CANGALLO,2005,0,0,0
ICA,CANGALLO,2006,0,0,0
ICA,CANGALLO,2007,0,0,0
ICA,CANGALLO,2008,0,0,0
ICA,CANGALLO,2009,0,0,0
ICA,CANGALLO,2010,0,0,0
ICA,CANGALLO,2011,0,0,0
ICA,CANGALLO,2012,0,0,0
ICA,CANGALLO,2013,0,0,0
ICA,CANGALLO,2014,0,0,0
ICA,CANGALLO,2015,0,0,0
ICA,CANGALLO,2016,0,0,0
ICA,CANGALLO,2017,0,0,0
ICA,CANGALLO,2018,0,0,0
ICA,CANGALLO,2019,0,0,0
ICA,CANGALLO,2020,0,0,0
ICA,CANGALLO,2021,0,0,0
ICA,CANGALLO,2022,0,0,0
ICA,CARABAYA,2000,0,0,0
ICA,CARABAYA,2001,0,0,0
ICA,CARABAYA,2002,0,0,0
ICA,CARABAYA,2003,0,0,0
ICA,CARABAYA,2004,0,0,0
ICA,CARABAYA,2005,0,0,0
ICA,CARABAYA,2006,0,0,0
ICA,CARABAYA,2007,0,0,0
ICA,CARABAYA,2008,0,0,0
ICA,CARABAYA,2009,0,0,0
ICA,CARABAYA,2010,0,0,0
ICA,CARABAYA,2011,0,0,0
ICA,CARABAYA,2012,0,0,0
ICA,CARABAYA,2013,0,0,0
ICA,CARABAYA,2014,0,0,0
ICA,CARABAYA,2015,0,0,0
ICA,CARABAYA,2016,0,0,0
ICA,CARABAYA,2017,0,0,0
ICA,CARABAYA,2018,0,0,0
ICA,CARABAYA,2019,0,0,0
ICA,CARABAYA,2020,0,0,0
ICA,CARABAYA,2021,0,0,0
ICA,CARABAYA,2022,0,0,0
ICA,CARAVELI,2000,0,0,0
ICA,CARAVELI,2001,0,0,0
ICA,CARAVELI,2002,0,0,0
ICA,CARAVELI,2003,0,0,0
ICA,CARAVELI,2004,0,0,0
ICA,CARAVELI,2005,0,0,0
ICA,CARAVELI,2006,0,0,0
ICA,CARAVELI,2007,0,0,0
ICA,CARAVELI,2008,0,0,0
ICA,CARAVELI,2009,0,0,0
ICA,CARAVELI,2010,0,0,0
ICA,CARAVELI,2011,0,0,0
ICA,CARAVELI,2012,0,0,0
ICA,CARAVELI,2013,0,0,0
ICA,CARAVELI,2014,0,0,0
ICA,CARAVELI,2015,0,0,0
ICA,CARAVELI,2016,0,0,0
ICA,CARAVELI,2017,0,0,0
ICA,CARAVELI,2018,0,0,0
ICA,CARAVELI,2019,0,0,0
ICA,CARAVELI,2020,0,0,0
ICA,CARAVELI,2021,0,0,0
ICA,CARAVELI,2022,0,0,0
ICA,CASMA,2000,0,0,0
ICA,CASMA,2001,0,0,0
ICA,CASMA,2002,0,0,0
ICA,CASMA,2003,0,0,0
ICA,CASMA,2004,0,0,0
ICA,CASMA,2005,0,0,0
ICA,CASMA,2006,0,0,0
ICA,CASMA,2007,0,0,0
ICA,CASMA,2008,0,0,0
ICA,CASMA,2009,0,0,0
ICA,CASMA,2010,0,0,0
ICA,CASMA,2011,0,0,0
ICA,CASMA,2012,0,0,0
ICA,CASMA,2013,0,0,0
ICA,CASMA,2014,0,0,0
ICA,CASMA,2015,0,0,0
ICA,CASMA,2016,0,0,0
ICA,CASMA,2017,0,0,0
ICA,CASMA,2018,0,0,0
ICA,CASMA,2019,0,0,0
ICA,CASMA,2020,0,0,0
ICA,CASMA,2021,0,0,0
ICA,CASMA,2022,0,0,0
ICA,CAÑETE,2000,0,0,0
ICA,CAÑETE,2001,0,0,0
ICA,CAÑETE,2002,0,0,0
ICA,CAÑETE,2003,0,0,0
ICA,CAÑETE,2004,0,0,0
ICA,CAÑETE,2005,0,0,0
ICA,CAÑETE,2006,0,0,0
ICA,CAÑETE,2007,0,0,0
ICA,CAÑETE,2008,0,0,0
ICA,CAÑETE,2009,0,0,0
ICA,CAÑETE,2010,0,0,0
ICA,CAÑETE,2011,0,0,0
ICA,CAÑETE,2012,0,0,0
ICA,CAÑETE,2013,0,0,0
ICA,CAÑETE,2014,0,0,0
ICA,CAÑETE,2015,0,0,0
ICA,CAÑETE,2016,0,0,0
ICA,CAÑETE,2017,0,0,0
ICA,CAÑETE,2018,0,0,0
ICA,CAÑETE,2019,0,0,0
ICA,CAÑETE,2020,0,0,0
ICA,CAÑETE,2021,0,0,0
ICA,CAÑETE,2022,0,0,0
ICA,CELENDIN,2000,0,0,0
ICA,CELENDIN,2001,0,0,0
ICA,CELENDIN,2002,0,0,0
ICA,CELENDIN,2003,0,0,0
ICA,CELENDIN,2004,0,0,0
ICA,CELENDIN,2005,0,0,0
